loss,mse,val_loss,val_mse
1.468194044163438,1.468194044163438,0.9687238392375764,0.9687238392375764
1.3600409590468114,1.3600409590468114,0.8846759485955141,0.8846759485955141
1.460954243228549,1.460954243228549,0.8392254359462634,0.8392254359462634
1.410759518746616,1.410759518746616,1.0745533559800817,1.0745533559800817
1.4096904291587622,1.4096904291587622,0.6664144425165086,0.6664144425165086
1.3548898546874117,1.3548898546874117,0.8442828184893342,0.8442828184893342
1.367075185386502,1.367075185386502,0.8033726778971094,0.8033726778971094
1.3174400990512096,1.3174400990512096,0.9022212298143477,0.9022212298143477
1.3294533286370387,1.3294533286370387,0.8044099759082405,0.8044099759082405
1.3016914684756273,1.3016914684756273,0.7794907495480816,0.7794907495480816
1.2776839700685878,1.2776839700685878,0.8034459256193265,0.8034459256193265
1.3138628958844814,1.3138628958844814,0.7934193223917565,0.7934193223917565
1.2256081371891254,1.2256081371891254,0.7496199298675369,0.7496199298675369
1.2295538639130235,1.2295538639130235,0.7671123046656044,0.7671123046656044
1.1851508536306368,1.1851508536306368,0.9766177945599264,0.9766177945599264
1.1902868421304793,1.1902868421304793,0.6468393084954243,0.6468393084954243
1.1275403872639143,1.1275403872639143,0.7167379869287517,0.7167379869287517
1.0757170994671024,1.0757170994671024,0.660044060880635,0.660044060880635
1.10947182693449,1.10947182693449,0.7818522983465065,0.7818522983465065
1.1220504037376975,1.1220504037376975,0.6025519464291683,0.6025519464291683
1.060519672778188,1.060519672778188,0.7247104556584845,0.7247104556584845
1.0783409480334951,1.0783409480334951,0.4758138435633004,0.4758138435633004
1.0032181232964912,1.0032181232964912,0.5405544290939966,0.5405544290939966
0.9868201803998883,0.9868201803998883,0.6598239822858045,0.6598239822858045
1.0021935689206025,1.0021935689206025,0.6869225855790028,0.6869225855790028
0.9822001803894432,0.9822001803894432,0.4580615403092637,0.4580615403092637
0.935925518168884,0.935925518168884,0.5610471012032762,0.5610471012032762
0.9493185776431544,0.9493185776431544,0.47392565376904544,0.47392565376904544
0.9507729009706147,0.9507729009706147,0.5173435321673244,0.5173435321673244
0.9376476819620652,0.9376476819620652,0.484261737743608,0.484261737743608
0.8934070202363592,0.8934070202363592,0.4992969065499144,0.4992969065499144
0.9000604125309963,0.9000604125309963,0.5603562380586352,0.5603562380586352
0.8734713202836563,0.8734713202836563,0.5172413559187026,0.5172413559187026
0.8289883404361958,0.8289883404361958,0.7059708610683882,0.7059708610683882
0.814753884867746,0.814753884867746,0.5195592725966253,0.5195592725966253
0.8137045414472113,0.8137045414472113,0.6473688912026736,0.6473688912026736
0.8102009168692997,0.8102009168692997,0.49344325070681216,0.49344325070681216
0.7555003136801882,0.7555003136801882,0.595178196472781,0.595178196472781
0.7926804972749179,0.7926804972749179,0.4571941978976029,0.4571941978976029
0.7817031745197011,0.7817031745197011,0.6687984073243174,0.6687984073243174
0.7834556313599048,0.7834556313599048,0.39902504285176593,0.39902504285176593
0.7025529775692492,0.7025529775692492,0.5841017492166182,0.5841017492166182
0.720806229276722,0.720806229276722,0.413100762584177,0.413100762584177
0.6922553579012553,0.6922553579012553,0.42638570769708983,0.42638570769708983
0.6633864122183144,0.6633864122183144,0.4024780269990973,0.4024780269990973
0.6268739316130982,0.6268739316130982,0.4546720770751538,0.4546720770751538
0.6565512853617571,0.6565512853617571,0.41039323173209924,0.41039323173209924
0.6351464630997911,0.6351464630997911,0.32827047664089265,0.32827047664089265
0.6515792018296768,0.6515792018296768,0.4074583060177816,0.4074583060177816
0.6253196133845518,0.6253196133845518,0.4419797418170235,0.4419797418170235
0.5960751310700462,0.5960751310700462,0.3602821191861516,0.3602821191861516
0.5920023249120129,0.5920023249120129,0.4673509221194553,0.4673509221194553
0.5991959921559509,0.5991959921559509,0.35945927721708,0.35945927721708
0.5952675088125021,0.5952675088125021,0.3888322042466021,0.3888322042466021
0.5666783179352883,0.5666783179352883,0.3927363752811944,0.3927363752811944
0.5550757056596328,0.5550757056596328,0.3213878630274007,0.3213878630274007
0.5526733391341709,0.5526733391341709,0.30829578435339894,0.30829578435339894
0.5440407207831234,0.5440407207831234,0.5042887416218413,0.5042887416218413
0.5233025321749603,0.5233025321749603,0.37712668490653134,0.37712668490653134
0.5253953059919837,0.5253953059919837,0.28639859422331765,0.28639859422331765
0.5023383530629736,0.5023383530629736,0.2718392915668942,0.2718392915668942
0.49723711711208834,0.49723711711208834,0.31222616825379484,0.31222616825379484
0.5012740829363972,0.5012740829363972,0.3457844225423677,0.3457844225423677
0.4837875584153091,0.4837875584153091,0.2853798137432864,0.2853798137432864
0.455176440124609,0.455176440124609,0.3280516965758233,0.3280516965758233
0.47787292631102257,0.47787292631102257,0.30840097058589766,0.30840097058589766
0.45131156649313814,0.45131156649313814,0.4028983875146123,0.4028983875146123
0.45481764028469723,0.45481764028469723,0.32630161013530223,0.32630161013530223
0.4473281864609037,0.4473281864609037,0.3758942027683972,0.3758942027683972
0.40536514086788206,0.40536514086788206,0.22777570697928773,0.22777570697928773
0.4156244187330713,0.4156244187330713,0.2924028589409225,0.2924028589409225
0.4144857042804867,0.4144857042804867,0.23461967929690875,0.23461967929690875
0.40683309125656986,0.40683309125656986,0.2992357509274061,0.2992357509274061
0.3845210098186318,0.3845210098186318,0.24197319854481691,0.24197319854481691
0.38333668412805416,0.38333668412805416,0.2929005675068518,0.2929005675068518
